contrast,dissimilarity,homogeneity,energy,correlation,ASM,IDM,entropy,mean,median,label,image_name
42.666737928320984,4.369798019391599,0.2687844501178214,0.022296033430842195,0.9890730596624135,0.0005018451780673839,0.022900725986023995,47.001517748907304,1.52587890625e-05,0.0,0,augmented_lumpy_129_0.png
358.81108018848266,7.258698892853183,0.48271098106565324,0.2716321757177034,0.9750927924411168,0.07379191245587816,0.0027792362577499343,37.49243203449816,1.52587890625e-05,0.0,1,augmented_healthy_256_2.png
90.76008230007781,5.841658526768518,0.26948403152412725,0.02549590155485089,0.9892372597632946,0.0006544239652255679,0.01089798499449637,49.13128756874129,1.5258789062499998e-05,0.0,0,augmented_lumpy_901_0.png
8508.69507708857,60.980598462730285,0.23854478436651294,0.22194863407112747,0.22170889226988583,0.049261519123800765,0.00011751302378535176,39.36754376875343,1.52587890625e-05,0.0,1,augmented_healthy_168_3.png
105.84089322616065,4.536709228421623,0.4552176152922086,0.0468585564068203,0.9879549623240322,0.0022136101185038426,0.00935971208966965,44.36117254812582,1.52587890625e-05,0.0,1,augmented_healthy_48_1.png
166.07856770834198,7.558480181901425,0.23993699531342375,0.0193547710592733,0.9852592555346441,0.0003840800099624104,0.005985208119246234,50.454736450376764,1.52587890625e-05,0.0,1,augmented_healthy_444_0.png
261.23695576821706,7.8432337021818626,0.3488782591465408,0.12287583403500343,0.9831140801979011,0.015103848005433037,0.003813345060655251,46.59915082872379,1.5258789062499997e-05,0.0,1,augmented_healthy_787_2.png
113.11283806108813,6.419715704296538,0.21072264660351847,0.018224592603977005,0.9714728638155534,0.0003364135761264535,0.008763255887691349,48.826055547919424,1.5258789062499998e-05,0.0,0,augmented_lumpy_813_0.png
181.0472401089791,7.534949553657357,0.295377932874276,0.0941831921448652,0.9772617347291066,0.008873508840811714,0.005493079705033535,47.77513047712572,1.52587890625e-05,0.0,1,augmented_healthy_750_2.png
6719.3624599910745,53.56169676326256,0.27555477159832287,0.2586684652909184,0.21208922691067056,0.06690991014320116,0.0001488014978289323,36.67778700438085,1.52587890625e-05,0.0,0,augmented_lumpy_46_3.png
27.76404321655177,2.6670964592945308,0.43277229732514394,0.0998739315014818,0.9933713153894448,0.009981276123613887,0.034765627087660865,40.69917378610524,1.5258789062499998e-05,0.0,0,augmented_lumpy_573_2.png
104.40260096778087,6.025956197736619,0.27115923655230234,0.02441828017923878,0.9856757777446621,0.0006026950367768876,0.00948743191171987,49.05990593864208,1.5258789062499997e-05,0.0,1,augmented_healthy_595_0.png
196.64456077592118,5.89671826941591,0.4703218819126947,0.2574152603229196,0.9770942288693489,0.06626898437264311,0.00505958775730614,37.97212568907971,1.5258789062499998e-05,0.0,0,augmented_lumpy_306_2.png
7168.780621155047,58.42852220299703,0.2671717538705533,0.2527734868910156,0.14493074743825993,0.06389478208311214,0.00013947428140958945,36.776714430363604,1.5258789062499997e-05,0.0,1,augmented_healthy_374_3.png
92.48800676122359,5.434200562884447,0.2897979510604395,0.056986857532527684,0.9808497090679604,0.0032503789876977716,0.010696559212713628,46.07461292122327,1.5258789062499998e-05,0.0,1,augmented_healthy_154_0.png
73.95823526408637,4.166620019944406,0.38146778173574897,0.0967738304555561,0.9854007648691954,0.009370317973899426,0.013340762312198074,43.092068234379006,1.5258789062499997e-05,0.0,1,augmented_healthy_77_2.png
162.11563277945507,5.072775585111298,0.5589642853128829,0.35386297367185904,0.9737729020629535,0.1252234824090361,0.006130620241360172,32.41968966078893,1.52587890625e-05,0.0,1,augmented_healthy_8_2.png
92.48800676122359,5.434200562884447,0.2897979510604395,0.05698685753252768,0.9808497090679604,0.0032503789876977716,0.010696559212713628,46.074612921223256,1.5258789062499998e-05,0.0,1,augmented_healthy_154_1.png
6930.596787202897,50.734268280227006,0.27166410784627926,0.25360381614043187,0.2781761048662269,0.06431573171738322,0.0001442669028074741,37.045147202255116,1.52587890625e-05,0.0,1,augmented_healthy_229_3.png
8570.975640408567,62.59592827878636,0.23635670620383215,0.22020929198281017,0.1935926975499452,0.048494650482156516,0.00011665922092521682,39.787392465310425,1.52587890625e-05,0.0,0,augmented_lumpy_19_3.png
138.55936583886478,6.702643394367696,0.26853836825717736,0.01866709678315047,0.9806472647621131,0.0003520681606491044,0.007165409458470884,50.01540429518102,1.5258789062499998e-05,0.0,0,augmented_lumpy_514_1.png
153.54937750804382,6.632551137182501,0.4340286539912068,0.2192562094481892,0.9810202556906064,0.04809257753727038,0.006470423990856599,39.17040360234213,1.5258789062499997e-05,0.0,0,augmented_lumpy_74_1.png
228.5748458826073,7.591851961986148,0.29583620653901915,0.09392144305695428,0.980460968441908,0.008824287047712756,0.004355877910558844,47.96083629034826,1.52587890625e-05,0.0,1,augmented_healthy_444_2.png
5620.725204022905,51.37938096224864,0.26249856841165753,0.24706768624617462,0.15825499054502204,0.06104300155633956,0.00017788133779367236,36.74336275599603,1.52587890625e-05,0.0,1,augmented_healthy_54_3.png
180.49094982998338,4.662050067882262,0.7191145219806006,0.46059945945812797,0.9767744229855837,0.21216006296930429,0.0055099166153286284,25.39610161317929,1.52587890625e-05,0.0,0,augmented_lumpy_699_1.png
14755.851734954827,86.82212425810138,0.2034005316511316,0.18620391024309454,0.09963183823997433,0.034672230061614226,6.776513161213658e-05,41.72224656133936,1.52587890625e-05,0.0,1,augmented_healthy_889_3.png
10663.277150975231,68.53878928777367,0.2617807545277011,0.24404534482381593,0.20797687777641205,0.05955903695837641,9.3771006308529e-05,39.41605478841913,1.52587890625e-05,0.0,0,augmented_lumpy_111_3.png
59.74869437235524,3.4375429822663475,0.48938776017380636,0.06938154679551195,0.986103825356711,0.004843419896163947,0.01646125913209861,41.05128612382876,1.52587890625e-05,0.0,1,augmented_healthy_729_0.png
7295.399273806707,57.52568720564031,0.25415140616856163,0.23812970653807886,0.18311760914807818,0.056705989879398254,0.0001370539032300347,37.51445185982297,1.52587890625e-05,0.0,1,augmented_healthy_364_3.png
104.95611821475185,5.5587908947281335,0.34997388560171383,0.06295851398828951,0.989291075435213,0.003967610427524927,0.009437869344865957,46.544219202802864,1.52587890625e-05,0.0,1,augmented_healthy_484_1.png
195.16452974817224,8.49763621563798,0.2410001491926511,0.019357881006748047,0.9832534660973812,0.0003791963491345645,0.005097761564151062,51.03692596228014,1.52587890625e-05,0.0,1,augmented_healthy_289_1.png
145.98076286765306,5.515436851211225,0.3208475264098289,0.09417414773907469,0.9829569267994894,0.00887159226861572,0.0068036114419982785,45.825949928729266,1.5258789062499998e-05,0.0,1,augmented_healthy_863_2.png
104.27818279026997,5.649458561610662,0.3678166201547929,0.17551517646871762,0.9907593343510602,0.03081128239119301,0.009498644196700764,43.2685712921019,1.5258789062500003e-05,0.0,1,augmented_healthy_895_0.png
129.2531576346845,6.053427122380791,0.2753007537255981,0.09561262230492423,0.9795441610276139,0.009144836190970987,0.007677357064960049,45.84760395250099,1.52587890625e-05,0.0,0,augmented_lumpy_244_2.png
5257.504454776815,44.708377186657195,0.3183671494960255,0.30121722071436186,0.2650455057889338,0.09073355337865366,0.0001901681378422342,34.6975978396117,1.52587890625e-05,0.0,0,augmented_lumpy_793_3.png
134.83845082119885,7.169079605800515,0.21557874495729673,0.016013312837489337,0.9735749147842663,0.0002607080289500727,0.007361685840456749,50.40971366142532,1.5258789062499998e-05,0.0,0,augmented_lumpy_131_0.png
12957.789788783106,77.92364859669603,0.20889619239386836,0.19122115050160338,0.1668704970936945,0.03656660912814057,7.716769978517454e-05,41.44321537596166,1.5258789062499998e-05,0.0,1,augmented_healthy_317_3.png
90.60155658280655,5.895225664407873,0.23214229704928152,0.0280577159366718,0.9692576378292181,0.0007928455561318521,0.010916845054876483,46.73420619777051,1.52587890625e-05,0.0,1,augmented_healthy_12_1.png
69.58099524521938,5.613924316969452,0.22022224281140032,0.020063091458512223,0.9756775742056265,0.00040881783689010367,0.01416811985330757,47.84109827350603,1.5258789062499998e-05,0.0,0,augmented_lumpy_45_1.png
197.9999421196227,8.987687608131262,0.20049360447326184,0.014990563212302733,0.9722757718501192,0.0002318216828456729,0.005025127089729909,51.71599669659438,1.52587890625e-05,0.0,1,augmented_healthy_801_0.png
146.52898788927277,7.488125841022539,0.262388533971087,0.01977532340305378,0.9681776579065079,0.00039602288936511877,0.006778328885103893,49.640921396537024,1.52587890625e-05,0.0,1,augmented_healthy_547_1.png
214.53179181383956,8.894810544621837,0.19386917270962917,0.014738660593267321,0.9766656048034797,0.00022043299732943562,0.004639686756113113,52.11998249158457,1.52587890625e-05,0.0,1,augmented_healthy_799_1.png
66.29837051855125,4.964307357747108,0.28181606319502633,0.0256276533288197,0.9908905192651909,0.0006612163958285344,0.014859200784428253,48.05428540256416,1.5258789062500003e-05,0.0,1,augmented_healthy_758_1.png
144.1042441308586,7.526224228661821,0.2492308935749099,0.02999644324326157,0.9878867642302988,0.0009154987557525086,0.006891597182355157,50.477006628035035,1.52587890625e-05,0.0,1,augmented_healthy_411_1.png
164.30102433559424,8.671165056708913,0.15194113995930386,0.01446771542664153,0.9592378679497291,0.0002117075358991426,0.006049569287421955,51.08006943664051,1.52587890625e-05,0.0,0,augmented_lumpy_467_0.png
9169.940866328157,63.93711362516717,0.247316229734695,0.23030063000456846,0.19054070604110596,0.05303904742693582,0.00010904006628933569,38.4324796442466,1.52587890625e-05,0.0,1,augmented_healthy_220_3.png
132.34400176614753,7.333830317666219,0.21282990066688365,0.02953756470812496,0.9280487707470497,0.000878695997020331,0.007499399948666257,46.06408124825692,1.5258789062499998e-05,0.0,0,augmented_lumpy_574_0.png
168.7706594969511,6.6323974102508725,0.26546782492185983,0.09339606377382406,0.9769593880944748,0.00872550025089907,0.00589029931887588,47.5557800503114,1.52587890625e-05,0.0,0,augmented_lumpy_589_2.png
473.1621107566756,7.763172848183283,0.7208792297549689,0.6949040509645271,0.4285840342771873,0.48289192980601287,0.0021089833567768286,14.502987268437561,1.52587890625e-05,0.0,1,augmented_healthy_686_3.png
57.914568990894864,4.966581377955686,0.24547381068949595,0.03238668683902044,0.9815694201208258,0.0010512003259301518,0.016973730218658615,46.1070658801721,1.5258789062499995e-05,0.0,0,augmented_lumpy_246_0.png
85.39821883410306,5.24928431973288,0.2661274534909728,0.021236011205296522,0.9917393304987487,0.00045443339926306376,0.011574312682535077,49.10759284755917,1.52587890625e-05,0.0,0,augmented_lumpy_862_0.png
19.69684253051802,2.6497957816706204,0.39163719502934063,0.037304685815413956,0.9964417075107541,0.0014031540104276023,0.04831654869700413,42.63082759418624,1.52587890625e-05,0.0,0,augmented_lumpy_1_1.png
623.5290926266334,7.44367770208565,0.8313942891100967,0.8227451451540632,0.4083800300985161,0.6769105634122135,0.0016012064318640749,9.544354460932382,1.5258789062500003e-05,0.0,0,augmented_lumpy_593_3.png
156.82245219687252,7.536023179185717,0.23198535895937844,0.01778523136764892,0.9678147458283026,0.00032719861219513406,0.006336234078739124,49.725179590616804,1.5258789062500003e-05,0.0,1,augmented_healthy_458_0.png
134.59002500540873,7.376164050485181,0.2153467388977546,0.01842685762893939,0.9735603051784414,0.00034229659225690125,0.007375173800285896,50.079572994291766,1.52587890625e-05,0.0,1,augmented_healthy_165_0.png
120.57224489979691,5.907366067137436,0.33214413007290566,0.05129830390325395,0.9879369098632692,0.0026379044142662168,0.00822556168823095,47.415001055316104,1.5258789062500003e-05,0.0,0,augmented_lumpy_812_1.png
126.68556796064527,6.9728258662533324,0.26074345168640317,0.021359203232288366,0.9776742887357235,0.00046016716882768056,0.007831738668446978,50.09318075229769,1.52587890625e-05,0.0,1,augmented_healthy_462_1.png
9113.091835321593,68.17999654579917,0.2606341403978974,0.2458422232487561,0.08705552877845228,0.060440187895068484,0.00010972020230523767,36.37661779560111,1.52587890625e-05,0.0,1,augmented_healthy_186_3.png
9145.185041660396,60.7961355007681,0.3416233391378071,0.32380448489967545,0.22622527197557535,0.10485058522542312,0.00010933520319620171,33.587658108276585,1.52587890625e-05,0.0,0,augmented_lumpy_265_3.png
9826.92033420123,66.64586816068385,0.22745218075013343,0.20970593234174661,0.1937016036317083,0.04397670638538066,0.00010175092654343088,40.21642471992925,1.52587890625e-05,0.0,1,augmented_healthy_525_3.png
12865.418596182757,79.51475751514056,0.20249930949564104,0.1853992347149898,0.15467232664578529,0.034373193342201645,7.77217057353227e-05,43.242394318510605,1.5258789062500003e-05,0.0,1,augmented_healthy_666_3.png
96.4652648320367,4.989545277056939,0.37072288297312783,0.03146234046647234,0.9890445090846817,0.0010010311504322989,0.010260065488185094,46.981786411676794,1.52587890625e-05,0.0,1,augmented_healthy_67_1.png
132.6687109975812,5.972789146602442,0.31227349278864036,0.09423260122603058,0.9840839766859333,0.0088828297781793,0.0074811823390598525,46.29126808853757,1.5258789062500003e-05,0.0,0,augmented_lumpy_825_2.png
120.57539104551418,6.515084883218005,0.29936052445120914,0.0317066638908872,0.9595337019551154,0.0010155319092659337,0.008225348825944799,46.32178226608152,1.5258789062500003e-05,0.0,0,augmented_lumpy_303_1.png
118.98687917507986,7.382412443531338,0.19031837026584067,0.018811624181761792,0.9669797212111495,0.0003565435203366963,0.008334244601368801,49.375762998219436,1.52587890625e-05,0.0,0,augmented_lumpy_591_1.png
105.3793656586422,6.461143850922671,0.22286607830585084,0.016961650069814902,0.9796861600659363,0.0002908998003318769,0.009400319261245384,49.73582316302412,1.52587890625e-05,0.0,1,augmented_healthy_491_0.png
161.0728685781973,5.656124387255055,0.38061903746009923,0.09490384128817878,0.9815564425518235,0.009009835717777626,0.006170064174050931,45.7274762144497,1.52587890625e-05,0.0,1,augmented_healthy_71_2.png
9554.150871825095,68.5730915242941,0.24234191302464145,0.22739700200575347,0.11847160089252219,0.051709632986964044,0.00010465559502034253,38.265663110666125,1.52587890625e-05,0.0,1,augmented_healthy_647_3.png
8349.832182813956,61.199357368558864,0.2670170013230281,0.2524051206508058,0.17828942020570304,0.06370849208441087,0.00011974854458912535,37.35880811778529,1.52587890625e-05,0.0,0,augmented_lumpy_473_3.png
171.91115909446307,6.198679819660686,0.29367849201430474,0.09383263236909573,0.9803112161754004,0.008807310561993234,0.005783316734657306,47.12786183537537,1.5258789062499998e-05,0.0,0,augmented_lumpy_203_2.png
8365.023645562636,59.860686274508126,0.2945686914349972,0.2785508230588366,0.21238297699674352,0.07759159039447934,0.00011953109892659733,36.62027220610799,1.52587890625e-05,0.0,0,augmented_lumpy_85_3.png
1263.3475531045642,11.151423731257,0.6466751804943645,0.6203127745611977,0.45378260389893926,0.38478828960726447,0.0007909217663644246,15.752077674950442,1.52587890625e-05,0.0,1,augmented_healthy_754_3.png
152.98417145751154,5.3180838649803714,0.5692188232813482,0.401093985038962,0.9847819885867428,0.16087899711798465,0.006494173982524739,33.60750986157395,1.52587890625e-05,0.0,1,augmented_healthy_918_1.png
4131.737117064226,36.0174711348981,0.3396645055859929,0.32074609053678,0.33315295581915016,0.10287929502375986,0.0002419703871003463,32.361911437138836,1.52587890625e-05,0.0,1,augmented_healthy_10_3.png
46.74962615040274,3.792442705329823,0.33759199376461607,0.0456226240807753,0.9832703340255464,0.0020927051843401294,0.02094257234287405,41.85131529588409,1.52587890625e-05,0.0,0,augmented_lumpy_492_1.png
119.59953772287918,5.711136687211854,0.36161448766161286,0.132217598406857,0.991303383851563,0.01748637101553758,0.008291905747581386,44.46537427357539,1.5258789062499995e-05,0.0,0,augmented_lumpy_176_0.png
188.12363712273705,5.150858383794558,0.38607708471509616,0.09612244577697303,0.9847189257733773,0.009243715461954698,0.00528754636497934,43.440230762136515,1.5258789062499998e-05,0.0,1,augmented_healthy_324_2.png
148.0537082492318,6.025541648644696,0.27193141973673957,0.09505611986528384,0.9747429188585102,0.009039099144085187,0.006708991086138602,43.79514459278138,1.5258789062499998e-05,0.0,1,augmented_healthy_605_2.png
5955.594651170552,40.321378571341775,0.4801388174622648,0.45741744192005496,0.36072425676035774,0.20923111261654537,0.00016788115669470413,27.56430662642522,1.52587890625e-05,0.0,1,augmented_healthy_712_3.png
117.23241965230712,5.751651077710771,0.2864544783846506,0.022705442865475187,0.9862507988364448,0.0005207069233743198,0.008457917066577489,47.913400335767655,1.52587890625e-05,0.0,1,augmented_healthy_592_1.png
124.50701201161075,5.517972339364821,0.29501080537601454,0.09370907513680163,0.9829418996329892,0.008784202046304708,0.007967682314893204,46.49276078066292,1.5258789062499998e-05,0.0,1,augmented_healthy_521_2.png
112.62108101451406,5.64760500768941,0.353669293996564,0.03323566331333281,0.9766959123804282,0.001115468054653887,0.008801183645421038,46.90584241955849,1.52587890625e-05,0.0,1,augmented_healthy_520_0.png
47.46769143778912,4.203981896986751,0.3166942687931644,0.02931456745229044,0.9852128595593422,0.0008769187583394708,0.02063230103054431,44.89186613457163,1.52587890625e-05,0.0,1,augmented_healthy_804_1.png
6718.721481776666,54.423488096524075,0.2507838279400656,0.2349296674709393,0.20976853102153342,0.05519273379697908,0.00014881569164911345,38.300168464254114,1.52587890625e-05,0.0,0,augmented_lumpy_472_3.png
102.1312661296175,6.254544676326423,0.23282393512706787,0.01819714178622777,0.97741356651481,0.00033380675717309627,0.009696380520948704,49.20963001954122,1.5258789062499998e-05,0.0,0,augmented_lumpy_277_1.png
211.89966348580103,6.820570949274339,0.31025608471989835,0.09720327071874607,0.9794490924856625,0.00945174815790541,0.004697048288508419,46.80005775791074,1.52587890625e-05,0.0,1,augmented_healthy_857_2.png
159.0698081116766,6.521761717248396,0.32533760496075864,0.09435252401918698,0.9777821142574371,0.008905760188728896,0.006247274309858144,46.71613395087871,1.5258789062500003e-05,0.0,0,augmented_lumpy_786_2.png
145.49505535731083,3.3989832636485,0.8432519602754116,0.7030407596542574,0.9782548141533841,0.49427123757949976,0.006826168962228356,14.097656950435285,1.5258789062499997e-05,0.0,1,augmented_healthy_439_0.png
63.4490496293495,5.476735044814484,0.2160487723160444,0.023902520720160473,0.9519309603234936,0.0005755445952033885,0.015516132600109114,45.581248307739195,1.52587890625e-05,0.0,0,augmented_lumpy_891_0.png
62.63797390126332,4.386463634779884,0.312431193761634,0.02956640713920579,0.9848169818565526,0.0008801323796640288,0.015713888087504752,45.50679698289318,1.52587890625e-05,0.0,0,augmented_lumpy_796_0.png
119.69344903402589,6.999504938004476,0.28032865590711753,0.044554188766726316,0.9804109422173481,0.00198769013086887,0.008285453833688025,48.22212489073684,1.5258789062500003e-05,0.0,1,augmented_healthy_159_1.png
71.00671124086936,5.040341244953906,0.3043245441348712,0.048752547618492445,0.9925280103061112,0.002383265729582959,0.013887594402900917,48.14572881455239,1.52587890625e-05,0.0,1,augmented_healthy_177_1.png
116.76253671965134,5.353498008578369,0.3395995614023691,0.10984951383583304,0.9819125763540903,0.01207043563542933,0.008491664903420236,43.04469557235915,1.52587890625e-05,0.0,1,augmented_healthy_518_2.png
8189.296106875698,61.402842326267795,0.25919696856836383,0.2437992285649777,0.16844653118081482,0.05943837407202654,0.0001220957077681852,37.782261610196755,1.52587890625e-05,0.0,0,augmented_lumpy_430_3.png
105.54385572856796,5.835213890090364,0.25724750466425844,0.09414120290520323,0.9738508207845644,0.008865491999936822,0.00938580637205029,45.07450773992794,1.5258789062500003e-05,0.0,1,augmented_healthy_209_2.png
167.35896944686286,7.348747326749393,0.3033776183158893,0.03566099654914394,0.971187356085609,0.0012806835011793468,0.0059396894818580966,47.955421109163076,1.5258789062499997e-05,0.0,1,augmented_healthy_889_1.png
61.310403901143644,4.745953719723206,0.27648821563712594,0.02301271706452241,0.9849843911121181,0.0005358099172769083,0.01604868428692124,46.97774006970128,1.52587890625e-05,0.0,1,augmented_healthy_276_1.png
111.50679238454306,5.648416008866825,0.3328706158727623,0.09396830912094459,0.9863412966541205,0.008832868094028794,0.008888352239054561,46.83621908101788,1.52587890625e-05,0.0,0,augmented_lumpy_319_2.png
12906.758046304467,82.31659112481063,0.23524843984889204,0.22111829440988884,0.05562274883311257,0.048894345236426606,7.747278779263323e-05,37.65597313229955,1.52587890625e-05,0.0,0,augmented_lumpy_112_3.png
106.31264878592918,5.920213544670437,0.25256317385154764,0.017496950273084635,0.9857451039852452,0.00030858746466008036,0.009318565996771108,49.62827301615442,1.5258789062499998e-05,0.0,1,augmented_healthy_808_1.png
179.6377309057868,8.58806929726555,0.17442876155523634,0.014123653849516058,0.97952719518568,0.00020140629004303655,0.00553594199276982,51.962428877838335,1.5258789062500003e-05,0.0,0,augmented_lumpy_588_0.png
59.26918191020421,5.2968995248222175,0.22621861371396076,0.029564301127048442,0.969815830964841,0.0008793422917189057,0.016592227873441393,46.426717624910204,1.5258789062499998e-05,0.0,0,augmented_lumpy_212_0.png
14135.682966632343,83.42119522839894,0.22640553634665017,0.20887428958072402,0.1177900758877988,0.043628593957138806,7.073795191986407e-05,39.7912882301375,1.52587890625e-05,0.0,1,augmented_healthy_905_3.png
55.82074646770566,5.164182646097672,0.2101953904166347,0.01961342756510335,0.9777612184830484,0.00038921179811181425,0.017599205610020537,47.37055355909514,1.5258789062499998e-05,0.0,0,augmented_lumpy_690_1.png
94.35169164203788,4.232412909097536,0.3604048667111608,0.09441278482614064,0.985960520084622,0.00891697280967017,0.010487490916827406,44.72827950432156,1.5258789062499997e-05,0.0,1,augmented_healthy_197_2.png
8209.224090463525,54.10313566296429,0.2803368788431162,0.2605012805240694,0.3246410199435361,0.06786156501631557,0.00012179935516760577,38.42103985944127,1.52587890625e-05,0.0,1,augmented_healthy_701_3.png
8986.095196108115,58.55909475922551,0.2961944840162095,0.2774350740934082,0.26706403030733605,0.07697047203921092,0.00011127065844735378,36.34388671692502,1.52587890625e-05,0.0,1,augmented_healthy_479_3.png
3787.51165842158,42.90582917327341,0.25496294817680154,0.2405803987804695,0.15420706672351006,0.05787972959607013,0.00026395589882297825,36.04704764412545,1.52587890625e-05,0.0,0,augmented_lumpy_515_3.png
137.49110987960495,4.916467464436421,0.5713648605237036,0.3120333438986838,0.9900063576629267,0.09738027312349992,0.007220680091807583,32.7557533796719,1.52587890625e-05,0.0,0,augmented_lumpy_41_1.png
11241.880696802218,73.48668785743611,0.23126747694834504,0.21462023272413447,0.14094521196451293,0.04606304342926802,8.894517579328466e-05,40.139832405126114,1.52587890625e-05,0.0,0,augmented_lumpy_319_3.png
126.03399246984868,7.667407442449974,0.15881603993986254,0.015738700916648897,0.968669081843786,0.0002500975796948895,0.007871908774632494,50.29336296473753,1.52587890625e-05,0.0,1,augmented_healthy_221_1.png
5087.323502168474,48.777604226738426,0.2834659333234641,0.26808173582399153,0.15470708630721192,0.07186795036778539,0.0001965283849530859,35.33041799599096,1.52587890625e-05,0.0,0,augmented_lumpy_62_3.png
2676.2308072765923,29.02066907859779,0.32488743059672714,0.30608705525598456,0.33350123034465684,0.09368986419189831,0.00037352027971665545,32.43395283205011,1.52587890625e-05,0.0,1,augmented_healthy_849_3.png
130.56130400567906,7.30472865003841,0.20732343817455393,0.01770444330882478,0.9725409993863748,0.000318212933316322,0.007601019217298373,49.964506094501964,1.5258789062499997e-05,0.0,1,augmented_healthy_263_0.png
62.829794985703465,4.7458008187956855,0.301040750425868,0.03921951254339469,0.9839680065438783,0.0015422850687512456,0.01566666476406479,46.76213743596353,1.52587890625e-05,0.0,0,augmented_lumpy_536_0.png
13124.925406739223,74.22704544225721,0.3651766709684707,0.34956313763280533,0.2079718849068839,0.12219683148059306,7.61851045935833e-05,32.3342859351345,1.5258789062499998e-05,0.0,1,augmented_healthy_742_3.png
13936.460848021265,84.16667540729829,0.2108360158606421,0.1943522106108712,0.09730026943382872,0.037773189432427925,7.174908047486801e-05,41.222484558842154,1.5258789062499998e-05,0.0,1,augmented_healthy_638_3.png
